,filename,team,team_1,gender,season,date,event,venue,city,toss_winner,toss_decision,player_of_match,umpire,reserve_umpire,tv_umpire,match_referee,winner,winner_runs,winner_wickets,outcome,method,eliminator,players
115,1073405_info.csv,Sri Lanka,Ireland,female,2016/17,2017/02/08,ICC Women's World Cup Qualifier,Nondescripts Cricket Club Ground,Colombo,Sri Lanka,bat,SIP Fernando,IN Ramage,AK Chaudhary,,,Sri Lanka,146,,,,,
116,1073408_info.csv,Bangladesh,Pakistan,female,2016/17,2017/02/08,ICC Women's World Cup Qualifier,P Sara Oval,Colombo,Pakistan,bat,Ghulam Fatima,RR Wimalasiri,RA Kottahachchi,,,Pakistan,67,,,,,
117,1073411_info.csv,India,Ireland,female,2016/17,2017/02/10,ICC Women's World Cup Qualifier,P Sara Oval,Colombo,India,bat,MDT Kamini,S Redfern,RR Wimalasiri,,,India,125,,,,,
118,1073413_info.csv,Bangladesh,South Africa,female,2016/17,2017/02/11,ICC Women's World Cup Qualifier,P Sara Oval,Colombo,Bangladesh,bat,S Ismail,JM Williams,PN Udawatta,,,South Africa,,6,,,,
119,1073421_info.csv,India,South Africa,female,2016/17,2017/02/15,ICC Women's World Cup Qualifier,P Sara Oval,Colombo,South Africa,field,M Raj,RR Wimalasiri,IN Ramage,,,India,49,,,,,
120,1073422_info.csv,Sri Lanka,Pakistan,female,2016/17,2017/02/15,ICC Women's World Cup Qualifier,Nondescripts Cricket Club Ground,Colombo,Sri Lanka,field,LE Kaushalya,S Redfern,M Hawthorne,,,Sri Lanka,,5,,,,
121,1073423_info.csv,Bangladesh,Ireland,female,2016/17,2017/02/15,ICC Women's World Cup Qualifier,Colombo Cricket Club Ground,,Bangladesh,field,Jahanara Alam,JM Williams,CA Polosak,,,Bangladesh,,7,,,,
122,1073424_info.csv,Sri Lanka,South Africa,female,2016/17,2017/02/17,ICC Women's World Cup Qualifier,P Sara Oval,Colombo,Sri Lanka,bat,S Luus,IN Ramage,JM Williams,,,South Africa,,9,,,,
123,1073425_info.csv,Bangladesh,India,female,2016/17,2017/02/17,ICC Women's World Cup Qualifier,Nondescripts Cricket Club Ground,Colombo,India,field,MR Meshram,RR Wimalasiri,S Redfern,,,India,,9,,,,
124,1073426_info.csv,Ireland,Pakistan,female,2016/17,2017/02/17,ICC Women's World Cup Qualifier,Colombo Cricket Club Ground,,Pakistan,bat,Javeria Khan,K Cross,LS Reifer,,,Pakistan,86,,,,,
125,1073427_info.csv,India,Pakistan,female,2016/17,2017/02/19,ICC Women's World Cup Qualifier,P Sara Oval,Colombo,India,field,E Bisht,RR Wimalasiri,LS Reifer,,,India,,7,,,,
126,1073428_info.csv,Sri Lanka,Bangladesh,female,2016/17,2017/02/19,ICC Women's World Cup Qualifier,Nondescripts Cricket Club Ground,Colombo,Bangladesh,field,AC Jayangani,JM Williams,AK Chaudhary,,,Sri Lanka,42,,,D/L,,
127,1073429_info.csv,Ireland,South Africa,female,2016/17,2017/02/19,ICC Women's World Cup Qualifier,Colombo Cricket Club Ground,,Ireland,bat,,LS Reifer,K Cross,,,South Africa,36,,,D/L,,
128,1073430_info.csv,India,South Africa,female,2016/17,2017/02/21,ICC Women's World Cup Qualifier,P Sara Oval,Colombo,South Africa,bat,DB Sharma,CA Polosak,JM Williams,S Redfern,,India,,1,,,,
129,1075504_info.csv,Bangladesh,South Africa,male,2017/18,2017/10/15,Bangladesh tour of South Africa,Diamond Oval,Kimberley,Bangladesh,bat,Q de Kock,BP Jele,AT Holdstock,RSA Palliyaguruge,RS Madugalle,South Africa,,10,,,,
130,1075505_info.csv,South Africa,Bangladesh,male,2017/18,2017/10/18,Bangladesh tour of South Africa,Boland Park,Paarl,Bangladesh,field,AB de Villiers,RSA Palliyaguruge,BP Jele,Aleem Dar,RS Madugalle,South Africa,104,,,,,
131,1075506_info.csv,South Africa,Bangladesh,male,2017/18,2017/10/22,Bangladesh tour of South Africa,Buffalo Park,East London,South Africa,bat,F du Plessis,S George,AT Holdstock,RSA Palliyaguruge,RS Madugalle,South Africa,200,,,,,
132,1077949_info.csv,West Indies,Pakistan,male,2017,2017/04/07,Pakistan in West Indies ODI Series,Providence Stadium,Guyana,West Indies,field,JN Mohammed,JS Wilson,GO Brathwaite,IJ Gould,JJ Crowe,West Indies,,4,,,,
133,1077950_info.csv,West Indies,Pakistan,male,2017,2017/04/09,Pakistan in West Indies ODI Series,Providence Stadium,Guyana,West Indies,field,Babar Azam,IJ Gould,JS Wilson,SD Fry,JJ Crowe,Pakistan,74,,,,,
134,1077951_info.csv,West Indies,Pakistan,male,2017,2017/04/11,Pakistan in West Indies ODI Series,Providence Stadium,Guyana,West Indies,bat,Shoaib Malik,JS Wilson,GO Brathwaite,IJ Gould,JJ Crowe,Pakistan,,6,,,,
135,1078659_info.csv,Hong Kong,Scotland,male,2016/17,2017/01/22,United Arab Emirates Tri-Nation Series,Sheikh Zayed Stadium,Abu Dhabi,Hong Kong,field,Babar Hayat,Iftikhar Ali,AJT Dowdalls,,DT Jukes,Hong Kong,,7,,,,
136,1078660_info.csv,United Arab Emirates,Scotland,male,2016/17,2017/01/24,United Arab Emirates Tri-Nation Series,Dubai International Cricket Stadium,,Scotland,bat,Adnan Mufti,Tabarak Dar,AJT Dowdalls,,DT Jukes,United Arab Emirates,,4,,,,
137,1078661_info.csv,United Arab Emirates,Hong Kong,male,2016/17,2017/01/26,United Arab Emirates Tri-Nation Series,Dubai International Cricket Stadium,,United Arab Emirates,field,Imran Haider,Iftikhar Ali,Tabarak Dar,,DT Jukes,United Arab Emirates,,6,,,,
138,1079246_info.csv,Zimbabwe,Afghanistan,male,2016/17,2017/02/16,Afghanistan in Zimbabwe ODI Series,Harare Sports Club,,Afghanistan,bat,Asghar Stanikzai,RB Tiffin,O Chirombe,L Rusere,DT Jukes,Afghanistan,12,,,D/L,,
139,1079247_info.csv,Zimbabwe,Afghanistan,male,2016/17,2017/02/19,Afghanistan in Zimbabwe ODI Series,Harare Sports Club,,Afghanistan,bat,Rashid Khan,RB Tiffin,I Chabi,L Rusere,DT Jukes,Afghanistan,54,,,,,
140,1079248_info.csv,Zimbabwe,Afghanistan,male,2016/17,2017/02/21,Afghanistan in Zimbabwe ODI Series,Harare Sports Club,,Zimbabwe,bat,SC Williams,L Rusere,I Chabi,TJ Matibiri,DT Jukes,Zimbabwe,3,,,,,
141,1079249_info.csv,Zimbabwe,Afghanistan,male,2016/17,2017/02/24,Afghanistan in Zimbabwe ODI Series,Harare Sports Club,,Afghanistan,bat,CB Mpofu,TJ Matibiri,S Rwaziyeni,L Rusere,DT Jukes,Zimbabwe,,7,,D/L,,
142,1079250_info.csv,Zimbabwe,Afghanistan,male,2016/17,2017/02/26,Afghanistan in Zimbabwe ODI Series,Harare Sports Club,,Afghanistan,bat,Rahmat Shah,TJ Matibiri,S Rwaziyeni,L Rusere,DT Jukes,Afghanistan,106,,,D/L,,
143,1080630_info.csv,United Arab Emirates,Ireland,male,2016/17,2017/03/02,Ireland in United Arab Emirates ODI Series,ICC Global Cricket Academy,Dubai,United Arab Emirates,field,WTS Porterfield,Iftikhar Ali,Akbar Ali,,GF Labrooy,Ireland,85,,,,,
144,1080631_info.csv,United Arab Emirates,Ireland,male,2016/17,2017/03/04,Ireland in United Arab Emirates ODI Series,ICC Global Cricket Academy,Dubai,United Arab Emirates,bat,WTS Porterfield,Akbar Ali,Iftikhar Ali,,GF Labrooy,Ireland,,8,,,,
145,1083446_info.csv,Sri Lanka,Bangladesh,male,2016/17,2017/03/25,Bangladesh in Sri Lanka ODI Series,Rangiri Dambulla International Stadium,,Sri Lanka,field,Tamim Iqbal,REJ Martinesz,RR Wimalasiri,S Ravi,AJ Pycroft,Bangladesh,90,,,,,
146,1083447_info.csv,Sri Lanka,Bangladesh,male,2016/17,2017/03/28,Bangladesh in Sri Lanka ODI Series,Rangiri Dambulla International Stadium,,Sri Lanka,bat,,S Ravi,REJ Martinesz,MA Gough,AJ Pycroft,,,,no result,,,
147,1083448_info.csv,Sri Lanka,Bangladesh,male,2016/17,2017/04/01,Bangladesh in Sri Lanka ODI Series,Sinhalese Sports Club Ground,Colombo,Bangladesh,field,NLTC Perera,RSA Palliyaguruge,REJ Martinesz,S Ravi,AJ Pycroft,Sri Lanka,70,,,,,
148,1085945_info.csv,New Zealand,Sri Lanka,female,2017,2017/06/24,ICC Women's World Cup,County Ground,Bristol,New Zealand,field,HR Huddleston,CA Polosak,S Redfern,,DT Jukes,New Zealand,,9,,,,
149,1085946_info.csv,England,India,female,2017,2017/06/24,ICC Women's World Cup,County Ground,Derby,England,field,S Mandhana,GO Brathwaite,P Wilson,S George,RB Richardson,India,35,,,,,
150,1085947_info.csv,Pakistan,South Africa,female,2017,2017/06/25,ICC Women's World Cup,Grace Road,Leicester,South Africa,field,S Ismail,Sharfuddoula,JM Williams,,SR Bernard,South Africa,,3,,,,
151,1085948_info.csv,Australia,West Indies,female,2017,2017/06/26,ICC Women's World Cup,County Ground,Taunton,West Indies,bat,NE Bolton,AT Holdstock,CM Brown,,DT Jukes,Australia,,8,,,,
152,1085949_info.csv,England,Pakistan,female,2017,2017/06/27,ICC Women's World Cup,Grace Road,Leicester,Pakistan,field,NR Sciver,JM Williams,Sharfuddoula,,RB Richardson,England,107,,,D/L,,
153,1085951_info.csv,India,West Indies,female,2017,2017/06/29,ICC Women's World Cup,County Ground,Taunton,India,field,S Mandhana,CA Polosak,K Cross,,SR Bernard,India,,7,,,,
154,1085952_info.csv,Australia,Sri Lanka,female,2017,2017/06/29,ICC Women's World Cup,County Ground,Bristol,Australia,field,AC Jayangani,S Redfern,AT Holdstock,,DT Jukes,Australia,,8,,,,
155,1085953_info.csv,England,Sri Lanka,female,2017,2017/07/02,ICC Women's World Cup,County Ground,Taunton,Sri Lanka,bat,LA Marsh,AT Holdstock,CA Polosak,,SR Bernard,England,,7,,,,
156,1085954_info.csv,Australia,New Zealand,female,2017,2017/07/02,ICC Women's World Cup,County Ground,Bristol,New Zealand,bat,EA Perry,JM Williams,AK Chaudhary,,DT Jukes,Australia,,5,,,,
157,1085955_info.csv,India,Pakistan,female,2017,2017/07/02,ICC Women's World Cup,County Ground,Derby,India,bat,E Bisht,S George,L Rusere,P Wilson,RB Richardson,India,95,,,,,
158,1085956_info.csv,South Africa,West Indies,female,2017,2017/07/02,ICC Women's World Cup,Grace Road,Leicester,South Africa,field,M Kapp,Sharfuddoula,CM Brown,,,South Africa,,10,,,,
159,1085957_info.csv,England,South Africa,female,2017,2017/07/05,ICC Women's World Cup,County Ground,Bristol,England,bat,SJ Taylor,P Wilson,Ahsan Raza,,SR Bernard,England,68,,,,,
160,1085958_info.csv,India,Sri Lanka,female,2017,2017/07/05,ICC Women's World Cup,County Ground,Derby,India,bat,DB Sharma,L Rusere,S George,GO Brathwaite,RB Richardson,India,16,,,,,
161,1085959_info.csv,Australia,Pakistan,female,2017,2017/07/05,ICC Women's World Cup,Grace Road,Leicester,Australia,bat,EJ Villani,S Redfern,JM Williams,,DT Jukes,Australia,159,,,,,
162,1085960_info.csv,New Zealand,West Indies,female,2017,2017/07/06,ICC Women's World Cup,County Ground,Taunton,New Zealand,field,LM Kasperek,AT Holdstock,Sharfuddoula,,SR Bernard,New Zealand,,8,,,,
163,1085961_info.csv,New Zealand,Pakistan,female,2017,2017/07/08,ICC Women's World Cup,County Ground,Taunton,Pakistan,bat,HM Rowe,Sharfuddoula,L Rusere,,RB Richardson,New Zealand,,8,,,,
164,1085962_info.csv,India,South Africa,female,2017,2017/07/08,ICC Women's World Cup,Grace Road,Leicester,India,field,D van Niekerk,P Wilson,S Redfern,,SR Bernard,South Africa,115,,,,,
165,1085963_info.csv,England,Australia,female,2017,2017/07/09,ICC Women's World Cup,County Ground,Bristol,England,bat,KH Brunt,AT Holdstock,K Cross,AK Chaudhary,RB Richardson,England,3,,,,,
166,1085964_info.csv,Sri Lanka,West Indies,female,2017,2017/07/09,ICC Women's World Cup,County Ground,Derby,Sri Lanka,field,A Mohammed,CA Polosak,P Wilson,,DT Jukes,West Indies,47,,,,,
167,1085965_info.csv,Pakistan,West Indies,female,2017,2017/07/11,ICC Women's World Cup,Grace Road,Leicester,Pakistan,field,DJS Dottin,L Rusere,CA Polosak,,SR Bernard,West Indies,19,,,D/L,,
168,1085966_info.csv,South Africa,Sri Lanka,female,2017,2017/07/12,ICC Women's World Cup,County Ground,Taunton,Sri Lanka,bat,D van Niekerk,K Cross,AK Chaudhary,,DT Jukes,South Africa,,8,,,,
169,1085967_info.csv,Australia,India,female,2017,2017/07/12,ICC Women's World Cup,County Ground,Bristol,Australia,field,MM Lanning,Sharfuddoula,S George,CM Brown,RB Richardson,Australia,,8,,,,
170,1085968_info.csv,England,New Zealand,female,2017,2017/07/12,ICC Women's World Cup,County Ground,Derby,England,bat,NR Sciver,JM Williams,CA Polosak,,SR Bernard,England,75,,,,,
171,1085969_info.csv,Australia,South Africa,female,2017,2017/07/15,ICC Women's World Cup,County Ground,Taunton,Australia,bat,EA Perry,L Rusere,Ahsan Raza,,DT Jukes,Australia,59,,,,,
172,1085970_info.csv,England,West Indies,female,2017,2017/07/15,ICC Women's World Cup,County Ground,Bristol,West Indies,field,HC Knight,P Wilson,AT Holdstock,Sharfuddoula,SR Bernard,England,92,,,,,
173,1085971_info.csv,India,New Zealand,female,2017,2017/07/15,ICC Women's World Cup,County Ground,Derby,New Zealand,field,M Raj,CA Polosak,JM Williams,,RB Richardson,India,186,,,,,
174,1085972_info.csv,Pakistan,Sri Lanka,female,2017,2017/07/15,ICC Women's World Cup,Grace Road,Leicester,Sri Lanka,bat,HHC Gunaratne,S Redfern,GO Brathwaite,,SJ Davis,Sri Lanka,15,,,,,
175,1085973_info.csv,South Africa,England,female,2017,2017/07/18,ICC Women's World Cup,County Ground,Bristol,South Africa,bat,SJ Taylor,GO Brathwaite,Sharfuddoula,P Wilson,SR Bernard,England,,2,,,,
176,1085974_info.csv,India,Australia,female,2017,2017/07/20,ICC Women's World Cup,County Ground,Derby,India,bat,H Kaur,S George,L Rusere,AT Holdstock,DT Jukes,India,36,,,,,
177,1085975_info.csv,England,India,female,2017,2017/07/23,ICC Women's World Cup,Lord's,London,England,bat,A Shrubsole,GO Brathwaite,Ahsan Raza,P Wilson,SR Bernard,England,9,,,,,
178,1086063_info.csv,England,Australia,female,2017/18,2017/10/22,ICC Women's Championship,Allan Border Field,Brisbane,Australia,field,AJ Blackwell,SAJ Craig,DM Koch,CA Polosak,RW Stratford,Australia,,2,,,,
179,1086064_info.csv,Australia,England,female,2017/18,2017/10/26,ICC Women's Championship,International Sports Stadium,Coffs Harbour,England,field,RL Haynes,SAJ Craig,DJ Shepard,GJ Davidson,RW Stratford,Australia,75,,,D/L,,
180,1089183_info.csv,United Arab Emirates,Papua New Guinea,male,2017,2017/04/04,Papua New Guinea in United Arab Emirates ODI Series,Sheikh Zayed Stadium,Abu Dhabi,United Arab Emirates,bat,,Shozab Raza,IJ Dixon,,SR Bernard,United Arab Emirates,103,,,,,
181,1089419_info.csv,Scotland,Zimbabwe,male,2017,2017/06/15,Zimbabwe in Scotland ODI Series,"Grange Cricket Club Ground, Raeburn Place",Edinburgh,Scotland,bat,,IN Ramage,DA Haggo,,J Srinath,Scotland,26,,,D/L,,
182,1089420_info.csv,Scotland,Zimbabwe,male,2017,2017/06/17,Zimbabwe in Scotland ODI Series,"Grange Cricket Club Ground, Raeburn Place",Edinburgh,Scotland,bat,,IN Ramage,DA Haggo,,J Srinath,Zimbabwe,,6,,,,
183,1089521_info.csv,India,Ireland,female,2017,2017/05/07,Women's Quadrangular Series (in South Africa),North-West University No1 Ground,Potchefstroom,India,field,DB Sharma,A Jacobs,,,D Govindjee,India,,10,,,,
184,1089522_info.csv,South Africa,India,female,2017,2017/05/09,Women's Quadrangular Series (in South Africa),North-West University No1 Ground,Potchefstroom,India,field,S Pandey,A Jacobs,,,D Govindjee,India,,7,,,,
185,1089524_info.csv,South Africa,Ireland,female,2017,2017/05/11,Women's Quadrangular Series (in South Africa),Senwes Park,Potchefstroom,South Africa,bat,L Wolvaardt,TC Mokorosi,,,D Govindjee,South Africa,178,,,,,
186,1089528_info.csv,South Africa,India,female,2017,2017/05/17,Women's Quadrangular Series (in South Africa),Senwes Park,Potchefstroom,India,field,CL Tryon,TC Mokorosi,,,D Govindjee,South Africa,8,,,,,
187,1089530_info.csv,South Africa,Ireland,female,2017,2017/05/19,Women's Quadrangular Series (in South Africa),North-West University No1 Ground,Potchefstroom,South Africa,bat,A Steyn,A Jacobs,,,D Govindjee,South Africa,120,,,,,
188,1089533_info.csv,South Africa,India,female,2017,2017/05/21,Women's Quadrangular Series (in South Africa),Senwes Park,Potchefstroom,India,field,PG Raut,BP Jele,,,D Govindjee,India,,8,,,,
189,1089779_info.csv,West Indies,Afghanistan,male,2017,2017/06/09,Afghanistan in West Indies ODI Series,"Darren Sammy National Cricket Stadium, Gros Islet",St Lucia,Afghanistan,bat,Rashid Khan,JS Wilson,N Duguid,LS Reifer,JJ Crowe,Afghanistan,63,,,,,
190,1089780_info.csv,West Indies,Afghanistan,male,2017,2017/06/11,Afghanistan in West Indies ODI Series,"Darren Sammy National Cricket Stadium, Gros Islet",St Lucia,Afghanistan,bat,SD Hope,C Shamshuddin,LS Reifer,JS Wilson,JJ Crowe,West Indies,,4,,,,
191,1098206_info.csv,West Indies,India,male,2017,2017/06/23,India in West Indies ODI Series,"Queen's Park Oval, Port of Spain",Trinidad,West Indies,field,,JS Wilson,N Duguid,CB Gaffaney,DC Boon,,,,no result,,,
192,1098207_info.csv,West Indies,India,male,2017,2017/06/25,India in West Indies ODI Series,"Queen's Park Oval, Port of Spain",Trinidad,West Indies,field,AM Rahane,CB Gaffaney,JS Wilson,HDPK Dharmasena,DC Boon,India,105,,,,,
193,1098208_info.csv,West Indies,India,male,2017,2017/06/30,India in West Indies ODI Series,"Sir Vivian Richards Stadium, North Sound",Antigua,West Indies,field,MS Dhoni,N Duguid,JS Wilson,CB Gaffaney,DC Boon,India,93,,,,,
194,1098209_info.csv,West Indies,India,male,2017,2017/07/02,India in West Indies ODI Series,"Sir Vivian Richards Stadium, North Sound",Antigua,West Indies,bat,JO Holder,JS Wilson,N Duguid,HDPK Dharmasena,DC Boon,West Indies,11,,,,,
195,1098210_info.csv,West Indies,India,male,2017,2017/07/06,India in West Indies ODI Series,"Sabina Park, Kingston",Jamaica,West Indies,bat,V Kohli,LS Reifer,N Duguid,CB Gaffaney,DC Boon,India,,8,,,,
196,1104478_info.csv,Sri Lanka,Zimbabwe,male,2017,2017/06/30,Zimbabwe in Sri Lanka ODI Series,Galle International Stadium,,Sri Lanka,bat,SF Mire,RSA Palliyaguruge,REJ Martinesz,NJ Llong,BC Broad,Zimbabwe,,6,,,,
197,1104479_info.csv,Sri Lanka,Zimbabwe,male,2017,2017/07/02,Zimbabwe in Sri Lanka ODI Series,Galle International Stadium,,Sri Lanka,field,PADLR Sandakan,RSA Palliyaguruge,REJ Martinesz,IJ Gould,BC Broad,Sri Lanka,,7,,,,
198,1104480_info.csv,Sri Lanka,Zimbabwe,male,2017,2017/07/06,Zimbabwe in Sri Lanka ODI Series,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",Hambantota,Sri Lanka,field,MD Gunathilaka,REJ Martinesz,RSA Palliyaguruge,NJ Llong,BC Broad,Sri Lanka,,8,,,,
199,1104481_info.csv,Sri Lanka,Zimbabwe,male,2017,2017/07/08,Zimbabwe in Sri Lanka ODI Series,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",Hambantota,Sri Lanka,bat,CR Ervine,REJ Martinesz,RSA Palliyaguruge,IJ Gould,BC Broad,Zimbabwe,,4,,D/L,,
200,1104482_info.csv,Sri Lanka,Zimbabwe,male,2017,2017/07/10,Zimbabwe in Sri Lanka ODI Series,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",Hambantota,Zimbabwe,field,Sikandar Raza,RR Wimalasiri,REJ Martinesz,NJ Llong,BC Broad,Zimbabwe,,3,,,,
201,1109605_info.csv,Sri Lanka,India,male,2017,2017/08/20,India tour of Sri Lanka,Rangiri Dambulla International Stadium,,India,field,S Dhawan,RSA Palliyaguruge,REJ Martinesz,PR Reiffel,AJ Pycroft,India,,9,,,,
202,1109606_info.csv,Sri Lanka,India,male,2017,2017/08/24,India tour of Sri Lanka,Pallekele International Cricket Stadium,,India,field,A Dananjaya,PR Reiffel,RSA Palliyaguruge,JS Wilson,AJ Pycroft,India,,3,,D/L,,
203,1109607_info.csv,Sri Lanka,India,male,2017,2017/08/27,India tour of Sri Lanka,Pallekele International Cricket Stadium,,Sri Lanka,bat,JJ Bumrah,RSA Palliyaguruge,RR Wimalasiri,PR Reiffel,AJ Pycroft,India,,6,,,,
204,1109608_info.csv,India,Sri Lanka,male,2017,2017/08/31,India tour of Sri Lanka,"R.Premadasa Stadium, Khettarama",Colombo,India,bat,V Kohli,PR Reiffel,RSA Palliyaguruge,JS Wilson,AJ Pycroft,India,168,,,,,
205,1109609_info.csv,Sri Lanka,India,male,2017,2017/09/03,India tour of Sri Lanka,"R.Premadasa Stadium, Khettarama",Colombo,Sri Lanka,bat,B Kumar,JS Wilson,RSA Palliyaguruge,PR Reiffel,AJ Pycroft,India,,6,,,,
206,1115775_info.csv,England,New Zealand,male,2017/18,2018/02/25,England tour of Australia and New Zealand,Seddon Park,Hamilton,New Zealand,field,LRPL Taylor,RSA Palliyaguruge,WR Knights,RJ Tucker,RS Madugalle,New Zealand,,3,,,,
207,1115776_info.csv,New Zealand,England,male,2017/18,2018/02/28,England tour of Australia and New Zealand,Bay Oval,Mount Maunganui,England,field,BA Stokes,WR Knights,SB Haig,RSA Palliyaguruge,RS Madugalle,England,,6,,,,
208,1115777_info.csv,England,New Zealand,male,2017/18,2018/03/03,England tour of Australia and New Zealand,Westpac Stadium,Wellington,New Zealand,field,MM Ali,RSA Palliyaguruge,SB Haig,RJ Tucker,RS Madugalle,England,4,,,,,
209,1115778_info.csv,England,New Zealand,male,2017/18,2018/03/07,England tour of Australia and New Zealand,University Oval,Dunedin,New Zealand,field,LRPL Taylor,SB Haig,WR Knights,RSA Palliyaguruge,RS Madugalle,New Zealand,,5,,,,
210,1115779_info.csv,New Zealand,England,male,2017/18,2018/03/10,England tour of Australia and New Zealand,Hagley Oval,Christchurch,England,field,JM Bairstow,RSA Palliyaguruge,SB Haig,RJ Tucker,RS Madugalle,England,,7,,,,
211,1115795_info.csv,West Indies,New Zealand,male,2017/18,2017/12/20,West Indies tour of New Zealand,Cobham Oval (New),Whangarei,New Zealand,field,DAJ Bracewell,C Shamshuddin,WR Knights,BNJ Oxenford,AJ Pycroft,New Zealand,,5,,,,
212,1115796_info.csv,New Zealand,West Indies,male,2017/18,2017/12/23,West Indies tour of New Zealand,Hagley Oval,Christchurch,West Indies,field,TA Boult,WR Knights,CM Brown,C Shamshuddin,AJ Pycroft,New Zealand,204,,,,,
213,1115797_info.csv,New Zealand,West Indies,male,2017/18,2017/12/26,West Indies tour of New Zealand,Hagley Oval,Christchurch,New Zealand,bat,LRPL Taylor,C Shamshuddin,WR Knights,BNJ Oxenford,AJ Pycroft,New Zealand,66,,,D/L,,
